Participant,Speeds-Count,Speed1,Block,Distance,Direction,LToR-or-RToL,Execution-time,Speed2
39,5,2,2,Medium,Vertical,L,6.035,0.016793914
39,5,2,2,Medium,Diagonal,R,6.072,0.015403579
39,5,3,2,Medium,Diagonal,L,2.079,0.00517105
39,5,3,2,Long,Horizontal,R,3.059,0.005280987
39,5,3,2,Long,Horizontal,L,4.04,0.007203257
39,5,4,2,Long,Vertical,R,1.066,0.001899089
39,5,4,2,Long,Vertical,L,2.001,0.00357658
39,5,4,2,Long,Diagonal,R,3.066,0.00472574
39,5,5,2,Long,Diagonal,L,1.013,0.001642538
39,5,5,2,Medium,Horizontal,L,0.039,1.08E-04
39,5,5,2,Medium,Vertical,R,0.049,1.34E-04
39,5,1,2,Medium,Vertical,L,9.037,0.025172604
39,5,2,2,Medium,Diagonal,R,5.032,0.012704074
39,5,3,2,Medium,Diagonal,L,3.046,0.007559407
39,5,4,2,Short,Horizontal,R,0.057,3.56E-04
39,5,5,2,Short,Horizontal,L,0.011,7.14E-05
39,5,1,2,Short,Vertical,R,7.076,0.044460079
39,5,1,2,Short,Vertical,L,5.028,0.031157775
39,5,2,2,Short,Diagonal,R,4.011,0.018402955
39,5,2,2,Short,Diagonal,L,3.001,0.012499719
39,5,3,2,Medium,Horizontal,R,1.079,0.002980663
39,5,3,2,Medium,Horizontal,L,1.06,0.002919003
39,5,4,2,Medium,Vertical,R,0.054,1.50E-04
39,5,4,2,Medium,Vertical,L,0.069,1.88E-04
39,5,5,2,Medium,Diagonal,R,0.038,8.55E-05
39,5,5,2,Medium,Diagonal,L,0.033,6.86E-05
39,5,4,2,Long,Horizontal,R,0.054,9.65E-05
39,5,3,2,Long,Horizontal,L,4.013,0.00715257
39,5,5,2,Long,Vertical,R,0.017,2.86E-05
39,5,1,2,Long,Vertical,L,17.069,0.030470836
39,5,2,2,Long,Diagonal,R,7.089,0.010574592
39,5,1,2,Long,Diagonal,L,13.044,0.022354075
39,5,1,2,Long,Horizontal,R,14.034,0.024940713
39,5,1,2,Long,Horizontal,L,14.086,0.025191758
39,5,2,2,Long,Vertical,R,8.078,0.014446275
39,5,2,2,Short,Horizontal,R,2.014,0.012746835
39,5,2,2,Short,Horizontal,L,1.061,0.006585491
39,5,3,2,Short,Vertical,R,1.004,0.006212581
39,5,3,2,Short,Vertical,L,1.091,0.006920466
39,5,3,2,Short,Diagonal,R,1.072,0.004396397
39,5,4,2,Short,Diagonal,L,0.06,2.30E-04
39,5,4,2,Medium,Horizontal,R,0.061,1.70E-04
39,5,4,2,Medium,Horizontal,L,0.073,2.03E-04
39,5,5,2,Medium,Vertical,R,0.021,5.73E-05
39,5,5,2,Medium,Vertical,L,0.014,3.50E-05
39,5,5,2,Medium,Diagonal,R,0.017,3.72E-05
39,5,1,2,Medium,Diagonal,L,9.014,0.022568242
39,5,2,2,Long,Horizontal,R,8.098,0.014388721
39,5,3,2,Long,Horizontal,L,2.062,0.003695287
39,5,4,2,Long,Vertical,R,1.013,0.001792516
39,5,5,2,Long,Vertical,L,0.045,7.83E-05
39,5,1,2,Long,Diagonal,R,8.035,0.013549054
39,5,2,2,Long,Diagonal,L,2.088,0.003490346
39,5,3,2,Long,Vertical,L,1.059,0.001889337
39,5,4,2,Long,Diagonal,R,0.079,1.27E-04
39,5,5,2,Long,Diagonal,L,0.042,6.50E-05
39,5,5,3,Short,Horizontal,R,0.021,1.33E-04
39,5,4,3,Short,Horizontal,L,0.054,3.33E-04
39,5,3,3,Short,Vertical,R,0.038,2.33E-04
39,5,2,3,Short,Horizontal,R,1.016,0.006335046
39,5,1,3,Short,Horizontal,L,0.012,7.74E-05
39,5,1,3,Short,Vertical,R,0.081,5.05E-04
39,5,2,3,Short,Vertical,L,0.04,2.35E-04
39,5,3,3,Short,Diagonal,R,0.067,2.92E-04
39,5,4,3,Short,Diagonal,L,0.076,4.03E-04
39,5,5,3,Medium,Horizontal,R,0.023,6.25E-05
39,5,1,3,Medium,Horizontal,L,3.001,0.008339136
39,5,1,3,Medium,Vertical,R,0.077,2.11E-04
39,5,2,3,Medium,Vertical,L,1.06,0.002958632
39,5,2,3,Medium,Diagonal,R,0.064,1.53E-04
39,5,3,3,Medium,Diagonal,L,1.003,0.002601792
39,5,3,3,Long,Horizontal,R,1.055,0.001886933
39,5,4,3,Long,Horizontal,L,1.048,0.001891684
39,5,4,3,Long,Vertical,R,2.014,0.003597685
39,5,5,3,Long,Vertical,L,1.053,0.001865005
39,5,5,3,Long,Diagonal,R,0.042,6.71E-05
39,5,4,3,Long,Diagonal,L,1.037,0.001771439
39,5,2,3,Short,Vertical,L,1.029,0.006390935
39,5,3,3,Short,Diagonal,R,0.072,2.81E-04
39,5,1,3,Short,Diagonal,L,0.036,1.94E-04
39,5,5,3,Medium,Horizontal,R,0.061,1.69E-04
39,5,1,3,Short,Horizontal,R,0.06,3.76E-04
39,5,2,3,Short,Horizontal,L,0.077,4.78E-04
39,5,3,3,Short,Vertical,R,0.055,3.42E-04
39,5,4,3,Short,Vertical,L,0.018,1.02E-04
39,5,5,3,Short,Diagonal,R,0.067,2.56E-04
39,5,1,3,Short,Diagonal,L,1.045,0.005223368
39,5,1,3,Medium,Horizontal,R,0.085,2.35E-04
39,5,1,3,Medium,Horizontal,L,1.009,0.002805789
39,5,2,3,Medium,Vertical,R,0.06,1.67E-04
39,5,2,3,Medium,Vertical,L,1.076,0.002950837
39,5,2,3,Medium,Diagonal,R,1.029,0.002500307
39,5,3,3,Medium,Diagonal,L,1.006,0.002597057
39,5,3,3,Long,Horizontal,R,1.031,0.001852445
39,5,3,3,Long,Horizontal,L,1.004,0.00178396
39,5,4,3,Long,Vertical,R,1.049,0.001872292
39,5,4,3,Long,Vertical,L,0.032,5.65E-05
39,5,4,3,Long,Diagonal,R,0.075,1.20E-04
39,5,5,3,Long,Diagonal,L,3.01,0.005227672
39,5,5,3,Medium,Horizontal,L,0.027,7.18E-05
39,5,5,3,Medium,Vertical,R,1.073,0.002662695
39,5,1,3,Medium,Vertical,L,2.076,0.005742744
39,5,2,3,Medium,Diagonal,R,1,0.002402535
39,5,3,3,Medium,Diagonal,L,0.058,1.45E-04
39,5,4,3,Short,Horizontal,R,0.012,7.23E-05
39,5,5,3,Short,Horizontal,L,0.024,1.52E-04
39,5,1,3,Short,Vertical,R,1.021,0.006168087
39,5,1,3,Short,Vertical,L,0.078,4.51E-04
39,5,2,3,Short,Diagonal,R,0.083,3.52E-04
39,5,2,3,Short,Diagonal,L,0.082,4.20E-04
39,5,3,3,Medium,Horizontal,R,0.054,1.49E-04
39,5,3,3,Medium,Horizontal,L,3.01,0.007907675
39,5,4,3,Medium,Vertical,R,1.037,0.002934276
39,5,4,3,Medium,Vertical,L,1.026,0.002848144
39,5,5,3,Medium,Diagonal,R,0.077,1.92E-04
39,5,5,3,Medium,Diagonal,L,0.071,1.78E-04
39,5,4,3,Long,Horizontal,R,0.04,7.15E-05
39,5,3,3,Long,Horizontal,L,0.099,1.77E-04
39,5,5,3,Long,Vertical,R,0.05,8.91E-05
39,5,1,3,Long,Vertical,L,2.079,0.0037115
39,5,2,3,Long,Diagonal,R,1.054,0.00173108
39,5,1,3,Long,Diagonal,L,2.052,0.003504969
39,5,1,3,Long,Horizontal,R,2.059,0.00367301
39,5,1,3,Long,Horizontal,L,1.067,0.001915616
39,5,2,3,Long,Vertical,R,1.078,0.001931589
39,5,2,3,Short,Horizontal,R,0.064,3.90E-04
39,5,2,3,Short,Horizontal,L,0.061,3.77E-04
39,5,3,3,Short,Vertical,R,0.058,3.60E-04
39,5,3,3,Short,Vertical,L,0.027,1.61E-04
39,5,3,3,Short,Diagonal,R,0.015,6.50E-05
39,5,4,3,Short,Diagonal,L,0.04,1.94E-04
39,5,4,3,Medium,Horizontal,R,0.063,1.75E-04
39,5,4,3,Medium,Horizontal,L,2.057,0.005693148
39,5,5,3,Medium,Vertical,R,0.016,4.18E-05
39,5,5,3,Medium,Vertical,L,0.046,1.26E-04
39,5,5,3,Medium,Diagonal,R,0.043,1.05E-04
39,5,1,3,Medium,Diagonal,L,0.06,1.57E-04
39,5,2,3,Long,Horizontal,R,0.05,9.01E-05
39,5,3,3,Long,Horizontal,L,0.049,8.80E-05
39,5,4,3,Long,Vertical,R,0.066,1.24E-04
39,5,5,3,Long,Vertical,L,0.082,1.37E-04
39,5,1,3,Long,Diagonal,R,0.053,8.69E-05
39,5,2,3,Long,Diagonal,L,0.093,1.56E-04
39,5,3,3,Long,Vertical,L,0.088,1.58E-04
39,5,4,3,Long,Diagonal,R,0.072,1.16E-04
39,5,5,3,Long,Diagonal,L,1.005,0.001708428
39,5,1,4,Short,Horizontal,R,0.092,5.71E-04
39,5,2,4,Short,Horizontal,L,0.058,3.62E-04
39,5,3,4,Short,Vertical,R,0.029,1.82E-04
39,5,4,4,Short,Vertical,L,0.024,1.35E-04
39,5,5,4,Short,Diagonal,R,0.04,1.74E-04
39,5,1,4,Short,Diagonal,L,1.012,0.005231669
39,5,2,4,Medium,Horizontal,R,0.086,2.44E-04
39,5,3,4,Medium,Horizontal,L,0.045,1.25E-04
39,5,4,4,Medium,Vertical,R,0.063,1.75E-04
39,5,5,4,Medium,Vertical,L,1.023,0.002853493
39,5,1,4,Medium,Diagonal,R,0.069,1.64E-04
39,5,2,4,Medium,Diagonal,L,1.043,0.002627729
39,5,3,4,Long,Horizontal,R,1.03,0.001854616
39,5,4,4,Long,Horizontal,L,0.035,6.23E-05
39,5,5,4,Long,Vertical,R,0.04,6.94E-05
39,5,1,4,Long,Vertical,L,6.013,0.010679863
39,5,2,4,Long,Diagonal,R,2.092,0.003357803
39,5,3,4,Long,Diagonal,L,4.073,0.006958897
39,5,4,4,Short,Horizontal,R,1.02,0.006343362
39,5,5,4,Short,Horizontal,L,0.045,2.69E-04
39,5,1,4,Short,Vertical,R,0.071,4.44E-04
39,5,2,4,Short,Vertical,L,0.065,3.96E-04
39,5,3,4,Short,Diagonal,R,1.052,0.004533725
39,5,4,4,Short,Diagonal,L,0.039,1.74E-04
39,5,5,4,Medium,Horizontal,R,1.014,0.002380879
39,5,1,4,Medium,Horizontal,L,1.035,0.002858418
39,5,2,4,Medium,Vertical,R,1.019,0.002841937
39,5,3,4,Medium,Vertical,L,1.061,0.002963398
39,5,4,4,Medium,Diagonal,R,0.046,1.12E-04
39,5,5,4,Medium,Diagonal,L,0.046,1.18E-04
39,5,1,4,Long,Horizontal,R,1.022,0.001821675
39,5,2,4,Long,Horizontal,L,1.088,0.001933701
39,5,3,4,Long,Vertical,R,0.021,3.65E-05
39,5,4,4,Long,Vertical,L,1.021,0.001848831
39,5,5,4,Long,Diagonal,R,1.054,0.001776476
39,5,1,4,Long,Diagonal,L,2.023,0.003491566
39,5,2,4,Short,Horizontal,R,0.076,4.76E-04
39,5,3,4,Short,Horizontal,L,0.085,5.29E-04
39,5,4,4,Short,Vertical,R,0.052,3.22E-04
39,5,5,4,Short,Vertical,L,0.044,2.68E-04
39,5,1,4,Short,Diagonal,R,0.041,1.64E-04
39,5,2,4,Short,Diagonal,L,0.02,9.62E-05
39,5,3,4,Medium,Horizontal,R,1.004,0.002799602
39,5,4,4,Medium,Horizontal,L,0.073,1.93E-04
39,5,5,4,Medium,Vertical,R,0.033,9.03E-05
39,5,1,4,Medium,Vertical,L,1.024,0.002850499
39,5,2,4,Medium,Diagonal,R,1.016,0.002589706
39,5,3,4,Medium,Diagonal,L,1.027,0.002778061
39,5,4,4,Long,Horizontal,R,1.028,0.001840141
39,5,5,4,Long,Horizontal,L,1.012,0.001768936
39,5,1,4,Long,Vertical,R,0.06,1.07E-04
39,5,2,4,Long,Vertical,L,3.029,0.005407808
39,5,3,4,Long,Diagonal,R,2.037,0.00330861
39,5,4,4,Long,Diagonal,L,1.024,0.001751454
39,5,5,4,Short,Horizontal,R,0.044,2.73E-04
39,5,1,4,Short,Horizontal,L,0.084,5.19E-04
39,5,2,4,Short,Vertical,R,0.063,3.89E-04
39,5,3,4,Short,Vertical,L,0.065,3.95E-04
39,5,4,4,Short,Diagonal,R,2,0.006337752
39,5,5,4,Short,Diagonal,L,0.036,1.85E-04
39,5,1,4,Medium,Horizontal,R,1,0.002746217
39,5,2,4,Medium,Horizontal,L,1.083,0.002977962
39,5,3,4,Medium,Vertical,R,1.016,0.002825254
39,5,4,4,Medium,Vertical,L,0.052,1.44E-04
39,5,5,4,Medium,Diagonal,R,1.046,0.002445788
39,5,1,4,Medium,Diagonal,L,1.016,0.002623992
39,5,2,4,Long,Horizontal,R,1.037,0.001857752
39,5,3,4,Long,Horizontal,L,1.026,0.001832
39,5,4,4,Long,Vertical,R,1.028,0.001820727
39,5,5,4,Long,Vertical,L,1.012,0.001808978
39,5,1,4,Long,Diagonal,R,3.078,0.005033573
39,5,2,4,Long,Diagonal,L,1.052,0.00180615
39,5,3,4,Short,Horizontal,R,0.054,3.41E-04
39,5,4,4,Short,Horizontal,L,0.031,2.00E-04
39,5,5,4,Short,Vertical,R,0.055,3.46E-04
39,5,1,4,Short,Vertical,L,0.033,1.81E-04
39,5,2,4,Short,Diagonal,R,0.041,1.65E-04
39,5,3,4,Short,Diagonal,L,0.02,9.98E-05
39,5,4,4,Medium,Horizontal,R,1.007,0.002780114
39,5,5,4,Medium,Horizontal,L,1.066,0.002932958
39,5,1,4,Medium,Vertical,R,1.099,0.00306982
39,5,2,4,Medium,Vertical,L,1.025,0.002853283
39,5,3,4,Medium,Diagonal,R,1.029,0.002426151
39,5,4,4,Medium,Diagonal,L,2.008,0.005407686
39,5,5,4,Long,Horizontal,R,1.054,0.001869965
39,5,1,4,Long,Horizontal,L,3.067,0.005475729
39,5,2,4,Long,Vertical,R,15.051,0.026527486
39,5,3,4,Long,Vertical,L,2.095,0.003747758
39,5,4,4,Long,Diagonal,R,2.037,0.003349052
39,5,5,4,Long,Diagonal,L,5.072,0.008625489
40,5,1,1,Short,Horizontal,R,0.047,2.93E-04
40,5,1,1,Short,Horizontal,L,3.084,0.019271613
40,5,1,1,Short,Vertical,R,3.081,0.019250235
40,5,1,1,Short,Vertical,L,1.09,0.007216012
40,5,1,1,Short,Diagonal,R,1.097,0.004050094
40,5,1,1,Short,Diagonal,L,1.096,0.006833869
40,5,1,1,Medium,Horizontal,R,4.092,0.011396737
40,5,1,1,Medium,Horizontal,L,3.065,0.008511787
40,5,1,1,Medium,Vertical,R,4.06,0.011246537
40,5,1,1,Medium,Vertical,L,5.016,0.013781
40,5,1,1,Medium,Diagonal,R,4.006,0.009530292
40,5,1,1,Medium,Diagonal,L,5.067,0.013616
40,5,1,1,Long,Horizontal,R,7.036,0.012560902
40,5,1,1,Long,Horizontal,L,7.003,0.012473577
40,5,1,1,Long,Vertical,R,7.024,0.012540438
40,5,1,1,Long,Vertical,L,5.076,0.009070695
40,5,1,1,Long,Diagonal,R,5.014,0.008091676
40,5,1,1,Long,Diagonal,L,5.039,0.008629576
40,5,2,1,Short,Horizontal,R,0.08,4.92E-04
40,5,2,1,Short,Horizontal,L,0.092,5.82E-04
40,5,2,1,Short,Vertical,R,1.011,0.006315667
40,5,2,1,Short,Vertical,L,1.022,0.006385505
40,5,2,1,Short,Diagonal,R,2.061,0.009108419
40,5,2,1,Short,Diagonal,L,1.074,0.005229328
40,5,2,1,Medium,Horizontal,R,2.051,0.005684604
40,5,2,1,Medium,Horizontal,L,2.089,0.005786504
40,5,2,1,Medium,Vertical,R,2.047,0.005653316
40,5,2,1,Medium,Vertical,L,2.035,0.005601132
40,5,2,1,Medium,Diagonal,R,2.013,0.004611106
40,5,2,1,Medium,Diagonal,L,1.099,0.002900938
40,5,2,1,Long,Horizontal,R,5.034,0.008981713
40,5,2,1,Long,Horizontal,L,4.053,0.007211333
40,5,2,1,Long,Vertical,R,6.011,0.01075141
40,5,2,1,Long,Vertical,L,4.016,0.007156088
40,5,2,1,Long,Diagonal,R,2.049,0.003224933
40,5,2,1,Long,Diagonal,L,2.079,0.003593977
40,5,3,1,Short,Horizontal,R,0.079,4.88E-04
40,5,3,1,Short,Horizontal,L,0.049,2.99E-04
40,5,3,1,Short,Vertical,R,0.051,2.85E-04
40,5,3,1,Short,Vertical,L,0.066,4.05E-04
40,5,3,1,Short,Diagonal,R,1.037,0.005274571
40,5,3,1,Short,Diagonal,L,0.068,3.44E-04
40,5,3,1,Medium,Horizontal,R,2.017,0.005618036
40,5,3,1,Medium,Horizontal,L,2.035,0.005621418
40,5,3,1,Medium,Vertical,R,1.062,0.002957288
40,5,3,1,Medium,Vertical,L,2.088,0.005733063
40,5,3,1,Medium,Diagonal,R,2.099,0.004928303
40,5,3,1,Medium,Diagonal,L,1.058,0.002717828
40,5,3,1,Long,Horizontal,R,0.084,1.49E-04
40,5,3,1,Long,Horizontal,L,1.088,0.001947851
40,5,3,1,Long,Vertical,R,2.051,0.003642662
40,5,3,1,Long,Vertical,L,1.025,0.001814202
40,5,3,1,Long,Diagonal,R,1.09,0.001782889
40,5,3,1,Long,Diagonal,L,1.072,0.00187197
40,5,4,1,Short,Horizontal,R,0.036,2.32E-04
40,5,4,1,Short,Horizontal,L,0.045,2.94E-04
40,5,4,1,Short,Vertical,R,0.022,1.36E-04
40,5,4,1,Short,Vertical,L,1.01,0.00604487
40,5,4,1,Short,Diagonal,R,0.072,2.89E-04
40,5,4,1,Short,Diagonal,L,0.051,2.51E-04
40,5,4,1,Medium,Horizontal,R,0.081,2.26E-04
40,5,4,1,Medium,Horizontal,L,0.057,1.59E-04
40,5,4,1,Medium,Vertical,R,0.076,2.10E-04
40,5,4,1,Medium,Vertical,L,1.05,0.002907249
40,5,4,1,Medium,Diagonal,R,0.085,2.13E-04
40,5,4,1,Medium,Diagonal,L,1.014,0.002687387
40,5,4,1,Long,Horizontal,R,0.054,9.64E-05
40,5,4,1,Long,Horizontal,L,1.054,0.001869165
40,5,4,1,Long,Vertical,R,1.05,0.001877846
40,5,4,1,Long,Vertical,L,1.052,0.001855469
40,5,4,1,Long,Diagonal,R,0.098,1.64E-04
40,5,4,1,Long,Diagonal,L,0.042,7.11E-05
40,5,5,1,Short,Horizontal,R,0.041,2.61E-04
40,5,5,1,Short,Horizontal,L,0.006,3.22E-05
40,5,5,1,Short,Vertical,R,0.084,4.96E-04
40,5,5,1,Short,Vertical,L,0.008,4.58E-05
40,5,5,1,Short,Diagonal,R,0.06,2.40E-04
40,5,5,1,Short,Diagonal,L,0.048,2.50E-04
40,5,5,1,Medium,Horizontal,R,0.045,1.23E-04
40,5,5,1,Medium,Horizontal,L,0.063,1.73E-04
40,5,5,1,Medium,Vertical,R,0.037,1.03E-04
40,5,5,1,Medium,Vertical,L,0.029,8.09E-05
40,5,5,1,Medium,Diagonal,R,0.059,1.42E-04
40,5,5,1,Medium,Diagonal,L,0.098,2.56E-04
40,5,5,1,Long,Horizontal,R,1.046,0.001875016
40,5,5,1,Long,Horizontal,L,0.045,7.97E-05
40,5,5,1,Long,Vertical,R,1.005,0.001811681
40,5,5,1,Long,Vertical,L,1.016,0.001817322
40,5,5,1,Long,Diagonal,R,0.062,1.04E-04
40,5,5,1,Long,Diagonal,L,0.035,5.99E-05
40,5,1,2,Short,Horizontal,R,0.08,4.99E-04
40,5,2,2,Short,Horizontal,L,0.054,3.42E-04
40,5,3,2,Short,Vertical,R,0.047,2.91E-04
40,5,4,2,Short,Vertical,L,0.017,9.80E-05
40,5,5,2,Short,Diagonal,R,0.009,3.17E-05
40,5,1,2,Short,Diagonal,L,1.088,0.005617809
40,5,2,2,Medium,Horizontal,R,0.051,1.41E-04
40,5,3,2,Medium,Horizontal,L,0.049,1.25E-04
40,5,4,2,Medium,Vertical,R,0.061,1.70E-04
40,5,5,2,Medium,Vertical,L,0.072,1.98E-04
40,5,1,2,Medium,Diagonal,R,0.083,2.02E-04
40,5,2,2,Medium,Diagonal,L,1.021,0.002742801
40,5,3,2,Long,Horizontal,R,1.078,0.001918001
40,5,4,2,Long,Horizontal,L,1.056,0.001885281
40,5,5,2,Long,Vertical,R,1.051,0.001881311
40,5,1,2,Long,Vertical,L,3.058,0.005470343
40,5,2,2,Long,Diagonal,R,2.074,0.003405542
40,5,3,2,Long,Diagonal,L,1.074,0.00182399
40,5,4,2,Short,Horizontal,R,0.032,1.89E-04
40,5,5,2,Short,Horizontal,L,0.013,8.17E-05
40,5,1,2,Short,Vertical,R,0.074,4.63E-04
40,5,2,2,Short,Vertical,L,0.046,2.79E-04
40,5,3,2,Short,Diagonal,R,0.056,2.42E-04
40,5,4,2,Short,Diagonal,L,0.032,1.64E-04
40,5,5,2,Medium,Horizontal,R,0.036,9.42E-05
40,5,1,2,Medium,Horizontal,L,0.034,9.47E-05
40,5,2,2,Medium,Vertical,R,0.013,3.32E-05
40,5,3,2,Medium,Vertical,L,0.071,1.97E-04
40,5,4,2,Medium,Diagonal,R,0.095,2.27E-04
40,5,5,2,Medium,Diagonal,L,0.019,4.47E-05
40,5,1,2,Long,Horizontal,R,1.093,0.001926488
40,5,2,2,Long,Horizontal,L,0.087,1.56E-04
40,5,3,2,Long,Vertical,R,0.04,7.10E-05
40,5,4,2,Long,Vertical,L,0.031,5.53E-05
40,5,5,2,Long,Diagonal,R,0.031,5.32E-05
40,5,1,2,Long,Diagonal,L,0.079,1.38E-04
40,5,2,2,Short,Horizontal,R,0.033,2.02E-04
40,5,3,2,Short,Horizontal,L,0.034,2.11E-04
40,5,4,2,Short,Vertical,R,0.05,3.12E-04
40,5,5,2,Short,Vertical,L,0.024,1.55E-04
40,5,1,2,Short,Diagonal,R,0.067,3.46E-04
40,5,2,2,Short,Diagonal,L,0.07,3.63E-04
40,5,3,2,Medium,Horizontal,R,0.078,2.16E-04
40,5,4,2,Medium,Horizontal,L,0.031,8.50E-05
40,5,5,2,Medium,Vertical,R,0.057,1.58E-04
40,5,1,2,Medium,Vertical,L,0.038,1.07E-04
40,5,2,2,Medium,Diagonal,R,1.004,0.002443112
40,5,3,2,Medium,Diagonal,L,0.074,1.87E-04
40,5,4,2,Long,Horizontal,R,0.016,2.65E-05
40,5,5,2,Long,Horizontal,L,0.04,7.07E-05
40,5,1,2,Long,Vertical,R,0.076,1.37E-04
40,5,2,2,Long,Vertical,L,1.024,0.001857335
40,5,3,2,Long,Diagonal,R,2.013,0.003308127
40,5,4,2,Long,Diagonal,L,0.05,8.66E-05
40,5,5,2,Short,Horizontal,R,0.026,1.31E-04
40,5,1,2,Short,Horizontal,L,0.097,6.02E-04
40,5,2,2,Short,Vertical,R,1.006,0.006174452
40,5,3,2,Short,Vertical,L,1.044,0.006479974
40,5,4,2,Short,Diagonal,R,0.052,2.22E-04
40,5,5,2,Short,Diagonal,L,0.041,2.07E-04
40,5,1,2,Medium,Horizontal,R,2.022,0.00563229
40,5,2,2,Medium,Horizontal,L,0.042,1.17E-04
40,5,3,2,Medium,Vertical,R,0.065,1.78E-04
40,5,4,2,Medium,Vertical,L,1.03,0.002876691
40,5,5,2,Medium,Diagonal,R,0.017,3.83E-05
40,5,1,2,Medium,Diagonal,L,1.015,0.002603994
40,5,2,2,Long,Horizontal,R,1.088,0.001907651
40,5,3,2,Long,Horizontal,L,0.048,8.55E-05
40,5,4,2,Long,Vertical,R,0.089,1.60E-04
40,5,5,2,Long,Vertical,L,0.019,3.30E-05
40,5,1,2,Long,Diagonal,R,0.039,6.11E-05
40,5,2,2,Long,Diagonal,L,1.095,0.001870113
40,5,3,2,Short,Horizontal,R,0.047,2.97E-04
40,5,4,2,Short,Horizontal,L,0.015,9.02E-05
40,5,5,2,Short,Vertical,R,0.067,4.07E-04
40,5,1,2,Short,Vertical,L,0.036,2.14E-04
40,5,2,2,Short,Diagonal,R,0.037,1.55E-04
40,5,3,2,Short,Diagonal,L,0.03,1.37E-04
40,5,4,2,Medium,Horizontal,R,0.055,1.51E-04
40,5,5,2,Medium,Horizontal,L,0.034,9.41E-05
40,5,1,2,Medium,Vertical,R,0.073,2.05E-04
40,5,2,2,Medium,Vertical,L,1.051,0.00285424
40,5,3,2,Medium,Diagonal,R,0.077,1.86E-04
40,5,4,2,Medium,Diagonal,L,0.04,1.04E-04
40,5,5,2,Long,Horizontal,R,1.02,0.001811163
40,5,1,2,Long,Horizontal,L,2.094,0.003736404
40,5,2,2,Long,Vertical,R,2.022,0.003578559
40,5,3,2,Long,Vertical,L,1.087,0.001934014
40,5,4,2,Long,Diagonal,R,1.037,0.001590811
40,5,5,2,Long,Diagonal,L,0.041,6.97E-05
40,5,1,3,Short,Horizontal,R,0.041,2.50E-04
40,5,2,3,Short,Horizontal,L,1.039,0.005520274
40,5,3,3,Short,Vertical,R,0.017,8.97E-05
40,5,4,3,Short,Vertical,L,0.019,1.17E-04
40,5,5,3,Short,Diagonal,R,2.062,0.00950069
40,5,1,3,Short,Diagonal,L,0.086,4.85E-04
40,5,2,3,Medium,Horizontal,R,1.014,0.002838989
40,5,3,3,Medium,Horizontal,L,0.022,5.88E-05
40,5,4,3,Medium,Vertical,R,0.039,9.96E-05
40,5,5,3,Medium,Vertical,L,0.027,7.15E-05
40,5,1,3,Medium,Diagonal,R,2.078,0.00538979
40,5,2,3,Medium,Diagonal,L,4.062,0.00991298
40,5,3,3,Long,Horizontal,R,0.092,1.65E-04
40,5,4,3,Long,Horizontal,L,0.049,8.60E-05
40,5,5,3,Long,Vertical,R,0.024,4.03E-05
40,5,1,3,Long,Vertical,L,2.069,0.003694637
40,5,2,3,Long,Diagonal,R,2.059,0.003575839
40,5,3,3,Long,Diagonal,L,1.042,0.001729223
40,5,4,3,Short,Horizontal,R,0.018,1.07E-04
40,5,5,3,Short,Horizontal,L,0.006,3.28E-05
40,5,1,3,Short,Vertical,R,1.008,0.006324506
40,5,2,3,Short,Vertical,L,0.055,3.00E-04
40,5,3,3,Short,Diagonal,R,0.041,1.66E-04
40,5,4,3,Short,Diagonal,L,0.023,1.10E-04
40,5,5,3,Medium,Horizontal,R,0.008,1.94E-05
40,5,1,3,Medium,Horizontal,L,3.057,0.008432983
40,5,2,3,Medium,Vertical,R,0.075,2.08E-04
40,5,3,3,Medium,Vertical,L,0.044,1.23E-04
40,5,4,3,Medium,Diagonal,R,0.03,7.39E-05
40,5,5,3,Medium,Diagonal,L,0.04,9.88E-05
40,5,1,3,Long,Horizontal,R,3.094,0.005495135
40,5,2,3,Long,Horizontal,L,2.037,0.003624274
40,5,3,3,Long,Vertical,R,2.038,0.003571045
40,5,4,3,Long,Vertical,L,0.043,7.45E-05
40,5,5,3,Long,Diagonal,R,0.023,3.51E-05
40,5,1,3,Long,Diagonal,L,4.007,0.006887798
40,5,2,3,Short,Horizontal,R,0.083,5.15E-04
40,5,3,3,Short,Horizontal,L,0.042,2.54E-04
40,5,4,3,Short,Vertical,R,0.019,9.12E-05
40,5,5,3,Short,Vertical,L,0.007,3.50E-05
40,5,1,3,Short,Diagonal,R,2.005,0.009232184
40,5,2,3,Short,Diagonal,L,0.074,3.39E-04
40,5,3,3,Medium,Horizontal,R,0.087,2.40E-04
40,5,4,3,Medium,Horizontal,L,0.049,1.26E-04
40,5,5,3,Medium,Vertical,R,0.023,6.26E-05
40,5,1,3,Medium,Vertical,L,3.059,0.008543859
40,5,2,3,Medium,Diagonal,R,1.01,0.002506319
40,5,3,3,Medium,Diagonal,L,0.096,2.26E-04
40,5,4,3,Long,Horizontal,R,0.074,1.31E-04
40,5,5,3,Long,Horizontal,L,3.056,0.005365104
40,5,1,3,Long,Vertical,R,4.098,0.007291122
40,5,2,3,Long,Vertical,L,3.047,0.005372887
40,5,3,3,Long,Diagonal,R,1.007,0.001644258
40,5,4,3,Long,Diagonal,L,0.094,1.57E-04
40,5,5,3,Short,Horizontal,R,0.01,5.29E-05
40,5,1,3,Short,Horizontal,L,2.027,0.012666524
