Participant,Speeds-Count,Speed1,Block,Distance,Direction,LToR-or-RToL,Execution-time,Speed2,Average,Reg,OverAllAverage,Relative-Speed,Average1,Average2,average11,Speed1,Speed2
7,2,1,1,Short,Vertical,R,0.048,3.00E-04,0.000487109,-0.000187109,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,1,0.007271324
7,2,1,1,Short,Vertical,L,0.025,1.59E-04,0.000487109,-0.000328109,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,1,0.003362669
7,2,1,1,Short,Diagonal,R,0.066,2.60E-04,0.000487109,-0.000227109,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,1,0.019031554
7,2,1,1,Short,Diagonal,L,0.041,2.05E-04,0.000487109,-0.000282109,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,1,0.001628077
7,2,1,1,Medium,Horizontal,R,0.07,1.93E-04,0.000487109,-0.000294109,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,1,0.017785831
7,2,1,1,Medium,Horizontal,L,0.062,1.71E-04,0.000487109,-0.000316109,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,1,0.009016191
7,2,1,1,Medium,Vertical,R,0.065,1.78E-04,0.000487109,-0.000309109,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,1,0.006444401
7,2,1,1,Medium,Vertical,L,0.048,1.33E-04,0.000487109,-0.000354109,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,1,1.51E-04
7,2,1,1,Medium,Diagonal,R,0.05,1.22E-04,0.000487109,-0.000365109,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,1,0.006571018
7,2,1,1,Medium,Diagonal,L,0.062,1.57E-04,0.000487109,-0.000330109,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,1,0.005364903
7,2,1,1,Long,Horizontal,R,0.064,1.14E-04,0.000487109,-0.000373109,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,1,0.005634946
7,2,1,1,Long,Horizontal,L,0.066,1.18E-04,0.000487109,-0.000369109,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,1,0.006633698
7,2,1,1,Long,Vertical,R,1.002,0.001733354,0.000487109,0.001246245,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,1,0.003041655
7,2,1,1,Long,Vertical,L,0.054,9.65E-05,0.000487109,-0.000390609,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,1,1.93E-04
7,2,1,1,Long,Diagonal,R,0.049,8.16E-05,0.000487109,-0.000405509,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,1,0.009082224
7,2,1,1,Long,Diagonal,L,0.084,1.47E-04,0.000487109,-0.000340109,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,1,0.005770155
7,2,2,1,Short,Horizontal,R,0.024,1.49E-04,0.000487109,-0.000338109,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,1,0.003665414
7,2,2,1,Short,Horizontal,L,0.046,2.90E-04,0.000487109,-0.000197109,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,1,0.006797253
7,2,2,1,Short,Vertical,R,0.009,5.81E-05,0.000487109,-0.000429009,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,1,0.00536834
7,2,2,1,Short,Vertical,L,0.03,1.95E-04,0.000487109,-0.000292109,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,1,0.017207722
7,2,2,1,Short,Diagonal,R,0.017,7.51E-05,0.000487109,-0.000412009,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,1,0.009048969
7,2,2,1,Short,Diagonal,L,0.06,3.54E-04,0.000487109,-0.000133109,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,1,0.012808053
7,2,2,1,Medium,Horizontal,R,0.049,1.32E-04,0.000487109,-0.000355109,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,1,0.012352143
7,2,2,1,Medium,Horizontal,L,0.018,4.94E-05,0.000487109,-0.000437709,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,1,0.006600915
7,2,2,1,Medium,Vertical,R,0.013,3.63E-05,0.000487109,-0.000450809,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,1,0.011007268
7,2,2,1,Medium,Vertical,L,0.018,5.00E-05,0.000487109,-0.000437109,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,1,0.003247596
7,2,2,1,Medium,Diagonal,R,0.019,4.60E-05,0.000487109,-0.000441109,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,1,0.00572249
7,2,2,1,Medium,Diagonal,L,0.012,2.96E-05,0.000487109,-0.000457509,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,1,0.004629219
7,2,2,1,Long,Horizontal,R,0.079,1.47E-04,0.000487109,-0.000340109,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,1,0.003701748
7,2,2,1,Long,Horizontal,L,0.027,4.89E-05,0.000487109,-0.000438209,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,1,0.005389967
7,2,2,1,Long,Vertical,R,0.013,2.23E-05,0.000487109,-0.000464809,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,1,0.003277113
7,2,2,1,Long,Vertical,L,1.006,0.001766967,0.000487109,0.001279858,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,1,0.012029422
7,2,2,1,Long,Diagonal,R,0.024,3.98E-05,0.000487109,-0.000447309,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,1,0.006018968
7,2,2,1,Long,Diagonal,L,0.064,1.09E-04,0.000487109,-0.000378109,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,1,0.00602263
7,2,1,2,Short,Horizontal,R,0.025,1.52E-04,0.000487109,-0.000335109,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,1,0.005694391
7,2,1,2,Long,Diagonal,L,0.07,1.18E-04,0.000487109,-0.000369109,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,1,0.005650274
7,2,2,2,Short,Horizontal,L,0.01,5.88E-05,0.000487109,-0.000428309,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,1,0.004072511
7,2,2,2,Long,Diagonal,R,1.064,0.001711857,0.000487109,0.001224748,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,1,0.003666102
7,2,1,2,Short,Vertical,R,0.043,2.63E-04,0.000487109,-0.000224109,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,1,0.005301827
7,2,1,2,Long,Vertical,L,0.068,1.22E-04,0.000487109,-0.000365109,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,1,0.004754222
7,2,1,2,Short,Vertical,L,0.028,1.76E-04,0.000487109,-0.000311109,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,2,6.05E-04
7,2,1,2,Long,Vertical,R,0.081,1.45E-04,0.000487109,-0.000342109,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,2,0.006396341
7,2,2,2,Short,Diagonal,R,0.015,6.36E-05,0.000487109,-0.000423509,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,2,0.018590158
7,2,2,2,Long,Horizontal,L,0.056,9.93E-05,0.000487109,-0.000387809,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,2,0.012858207
7,2,1,2,Short,Diagonal,L,0.035,1.30E-04,0.000487109,-0.000357109,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,2,0.010443493
7,2,1,2,Long,Horizontal,R,0.045,8.04E-05,0.000487109,-0.000406709,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,2,0.009760387
7,2,2,2,Medium,Horizontal,R,0.015,4.23E-05,0.000487109,-0.000444809,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,2,0.008286468
7,2,2,2,Medium,Diagonal,L,0.058,1.62E-04,0.000487109,-0.000325109,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,2,0.01112981
7,2,1,2,Medium,Horizontal,L,0.05,1.39E-04,0.000487109,-0.000348109,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,2,0.011183682
7,2,1,2,Medium,Diagonal,R,0.057,1.40E-04,0.000487109,-0.000347109,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,2,0.00856268
7,2,2,2,Medium,Vertical,R,0.03,8.37E-05,0.000487109,-0.000403409,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,2,0.007450026
7,2,2,2,Medium,Vertical,L,0.026,7.34E-05,0.000487109,-0.000413709,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,2,0.005626823
7,2,1,2,Medium,Vertical,L,0.034,9.42E-05,0.000487109,-0.000392909,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,2,0.007248336
7,2,1,2,Medium,Vertical,R,0.039,1.10E-04,0.000487109,-0.000377109,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,2,0.005518253
7,2,2,2,Medium,Diagonal,R,0.018,4.26E-05,0.000487109,-0.000444509,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,2,0.009013548
7,2,2,2,Medium,Horizontal,L,0.022,6.04E-05,0.000487109,-0.000426709,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,2,0.008956395
7,2,1,2,Medium,Diagonal,L,0.078,1.72E-04,0.000487109,-0.000315109,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,2,0.00824628
7,2,1,2,Medium,Horizontal,R,0.053,1.48E-04,0.000487109,-0.000339109,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,2,0.00330437
7,2,2,2,Long,Horizontal,R,0.03,5.31E-05,0.000487109,-0.000434009,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,2,2.52E-04
7,2,2,2,Short,Diagonal,L,0.019,8.22E-05,0.000487109,-0.000404909,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,2,1.09E-04
7,2,1,2,Long,Horizontal,L,0.081,1.46E-04,0.000487109,-0.000341109,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,2,8.24E-05
7,2,1,2,Short,Diagonal,R,0.039,2.00E-04,0.000487109,-0.000287109,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,2,1.01E-04
7,2,2,2,Long,Vertical,R,0.042,7.44E-05,0.000487109,-0.000412709,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,2,1.05E-04
7,2,2,2,Short,Vertical,L,0.014,8.64E-05,0.000487109,-0.000400709,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,2,9.62E-05
7,2,1,2,Long,Vertical,L,1.002,0.001782636,0.000487109,0.001295527,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,2,1.27E-04
7,2,1,2,Short,Vertical,R,0.037,2.31E-04,0.000487109,-0.000256109,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,2,1.31E-04
7,2,2,2,Long,Diagonal,R,0.046,7.36E-05,0.000487109,-0.000413509,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,2,1.16E-04
7,2,2,2,Short,Horizontal,L,0.013,7.93E-05,0.000487109,-0.000407809,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,2,1.36E-04
7,2,1,2,Long,Diagonal,L,1.047,0.00184277,0.000487109,0.001355661,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,2,5.90E-05
7,2,1,2,Short,Horizontal,R,0.022,1.33E-04,0.000487109,-0.000354109,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,2,4.46E-04
7,2,1,3,Short,Horizontal,R,0.038,2.40E-04,0.000487109,-0.000247109,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,2,1.35E-04
7,2,2,3,Short,Horizontal,L,0.026,1.62E-04,0.000487109,-0.000325109,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,2,9.36E-05
7,2,1,3,Short,Vertical,R,0.051,3.18E-04,0.000487109,-0.000169109,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,2,9.42E-05
7,2,2,3,Short,Vertical,L,0.013,7.85E-05,0.000487109,-0.000408609,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,2,1.97E-04
7,2,1,3,Short,Diagonal,R,0.028,1.14E-04,0.000487109,-0.000373109,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,2,1.04E-04
7,2,2,3,Short,Diagonal,L,0.014,5.60E-05,0.000487109,-0.000431109,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,2,1.41E-04
7,2,1,3,Medium,Horizontal,R,0.066,1.82E-04,0.000487109,-0.000305109,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,2,1.71E-04
7,2,2,3,Medium,Horizontal,L,0.024,6.56E-05,0.000487109,-0.000421509,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,2,6.28E-05
7,2,1,3,Medium,Vertical,R,0.075,2.07E-04,0.000487109,-0.000280109,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,2,8.35E-05
7,2,2,3,Medium,Vertical,L,0.025,6.96E-05,0.000487109,-0.000417509,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,2,7.32E-05
7,2,1,3,Medium,Diagonal,R,1.009,0.002438479,0.000487109,0.00195137,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,2,1.21E-04
7,2,2,3,Medium,Diagonal,L,1.022,0.002735938,0.000487109,0.002248829,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,2,1.61E-04
7,2,1,3,Long,Horizontal,R,0.058,1.03E-04,0.000487109,-0.000384109,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,2,7.98E-05
7,2,2,3,Long,Horizontal,L,0.088,1.57E-04,0.000487109,-0.000330109,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,2,6.21E-05
7,2,1,3,Long,Vertical,R,1.025,0.001815821,0.000487109,0.001328712,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,2,1.12E-04
7,2,2,3,Long,Vertical,L,0.091,1.61E-04,0.000487109,-0.000326109,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,2,2.39E-04
7,2,1,3,Long,Diagonal,R,1.042,0.001798424,0.000487109,0.001311315,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,2,1.03E-04
7,2,2,3,Long,Diagonal,L,0.042,7.35E-05,0.000487109,-0.000413609,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,2,8.52E-05
7,2,1,3,Short,Horizontal,R,1.053,0.006442687,0.000487109,0.005955578,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,2,7.43E-05
7,2,2,3,Short,Horizontal,L,0.018,1.04E-04,0.000487109,-0.000383109,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,2,1.07E-04
7,2,1,3,Short,Vertical,R,0.043,2.65E-04,0.000487109,-0.000222109,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,2,7.99E-05
7,2,2,3,Short,Vertical,L,0.026,1.60E-04,0.000487109,-0.000327109,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,2,6.33E-05
7,2,1,3,Short,Diagonal,R,0.076,3.80E-04,0.000487109,-0.000107109,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,2,4.85E-05
7,2,2,3,Short,Diagonal,L,1.007,0.004313514,0.000487109,0.003826405,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,2,7.41E-05
7,2,1,3,Medium,Horizontal,R,1.079,0.002988828,0.000487109,0.002501719,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,2,4.85E-05
7,2,2,3,Medium,Horizontal,L,0.028,7.68E-05,0.000487109,-0.000410309,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,2,7.30E-05
7,2,1,3,Medium,Vertical,R,0.096,2.63E-04,0.000487109,-0.000224109,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,2,6.68E-05
7,2,2,3,Medium,Vertical,L,0.027,7.45E-05,0.000487109,-0.000412609,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,2,7.81E-05
7,2,1,3,Medium,Diagonal,R,0.091,2.28E-04,0.000487109,-0.000259109,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,2,8.54E-05
7,2,2,3,Medium,Diagonal,L,0.028,6.68E-05,0.000487109,-0.000420309,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,2,9.29E-05
7,2,1,3,Long,Horizontal,R,0.093,1.65E-04,0.000487109,-0.000322109,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,2,7.24E-05
7,2,2,3,Long,Horizontal,L,0.052,9.25E-05,0.000487109,-0.000394609,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,2,8.91E-05
7,2,1,3,Long,Vertical,R,1.05,0.001870885,0.000487109,0.001383776,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,2,1.38E-04
7,2,2,3,Long,Vertical,L,0.029,5.09E-05,0.000487109,-0.000436209,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,2,2.32E-04
7,2,1,3,Long,Diagonal,R,1.034,0.001739999,0.000487109,0.00125289,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,2,1.27E-04
7,2,2,3,Long,Diagonal,L,0.031,5.47E-05,0.000487109,-0.000432409,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,2,4.16E-04
7,2,1,4,Short,Horizontal,R,0.047,2.97E-04,0.000487109,-0.000190109,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,2,0.001581775
7,2,1,4,Long,Diagonal,L,0.086,1.50E-04,0.000487109,-0.000337109,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,2,9.19E-05
7,2,2,4,Short,Horizontal,L,0.08,5.67E-04,0.000487109,0.000079891,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,2,0.008686619
7,2,2,4,Long,Diagonal,R,1.094,0.001879722,0.000487109,0.001392613,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,2,6.67E-05
7,2,1,4,Short,Vertical,R,0.062,3.80E-04,0.000487109,-0.000107109,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,2,7.80E-05
7,2,1,4,Long,Vertical,L,1.004,0.00179928,0.000487109,0.001312171,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,2,8.75E-05
7,2,1,4,Short,Vertical,L,0.045,2.81E-04,0.000487109,-0.000206109,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,2,5.80E-05
7,2,1,4,Long,Vertical,R,1.042,0.001858295,0.000487109,0.001371186,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,2,0.005878996
7,2,2,4,Short,Diagonal,R,0.048,2.04E-04,0.000487109,-0.000283109,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,2,0.005841145
7,2,2,4,Long,Horizontal,L,0.052,9.24E-05,0.000487109,-0.000394709,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,2,2.05E-04
7,2,1,4,Short,Diagonal,L,1.017,0.003413905,0.000487109,0.002926796,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,2,0.002810483
7,2,1,4,Long,Horizontal,R,1.082,0.00193022,0.000487109,0.001443111,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,2,1.75E-04
7,2,2,4,Medium,Horizontal,R,0.03,8.24E-05,0.000487109,-0.000404709,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,2,1.10E-04
7,2,2,4,Medium,Diagonal,L,0.08,2.11E-04,0.000487109,-0.000276109,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,2,1.52E-04
7,2,1,4,Medium,Horizontal,L,1.017,0.002792176,0.000487109,0.002305067,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,2,9.14E-05
7,2,1,4,Medium,Diagonal,R,0.041,9.92E-05,0.000487109,-0.000387909,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,2,0.00372777
7,2,2,4,Medium,Vertical,R,0.03,8.35E-05,0.000487109,-0.000403609,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,2,1.35E-04
7,2,2,4,Medium,Vertical,L,0.023,6.41E-05,0.000487109,-0.000423009,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,2,1.04E-04
7,2,1,4,Medium,Vertical,L,0.062,1.72E-04,0.000487109,-0.000315109,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,2,6.77E-05
7,2,1,4,Medium,Vertical,R,0.051,1.42E-04,0.000487109,-0.000345109,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,2,1.22E-04
7,2,2,4,Medium,Diagonal,R,0.033,7.93E-05,0.000487109,-0.000407809,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,2,9.21E-05
7,2,2,4,Medium,Horizontal,L,0.022,6.12E-05,0.000487109,-0.000425909,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,2,1.66E-04
7,2,1,4,Medium,Diagonal,L,0.063,1.63E-04,0.000487109,-0.000324109,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,2,1.28E-04
7,2,1,4,Medium,Horizontal,R,0.094,2.59E-04,0.000487109,-0.000228109,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,2,9.35E-05
7,2,2,4,Long,Horizontal,R,0.03,5.38E-05,0.000487109,-0.000433309,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,2,1.03E-04
7,2,2,4,Short,Diagonal,L,0.009,4.40E-05,0.000487109,-0.000443109,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,2,6.01E-05
7,2,1,4,Long,Horizontal,L,1.001,0.001747822,0.000487109,0.001260713,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,2,9.47E-05
7,2,1,4,Short,Diagonal,R,0.081,3.76E-04,0.000487109,-0.000111109,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,2,1.01E-04
7,2,2,4,Long,Vertical,R,0.04,7.15E-05,0.000487109,-0.000415609,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,2,7.83E-05
7,2,2,4,Short,Vertical,L,0.063,4.52E-04,0.000487109,-0.000035109,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,2,8.46E-05
7,2,1,4,Long,Vertical,L,1.041,0.001855568,0.000487109,0.001368459,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,2,1.47E-04
7,2,1,4,Short,Vertical,R,0.047,2.92E-04,0.000487109,-0.000195109,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,2,1.02E-04
7,2,2,4,Long,Diagonal,R,0.032,5.27E-05,0.000487109,-0.000434409,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,2,6.12E-05
7,2,2,4,Short,Horizontal,L,0.044,3.58E-04,0.000487109,-0.000129109,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,2,1.11E-04
7,2,1,4,Long,Diagonal,L,0.069,1.20E-04,0.000487109,-0.000367109,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,2,6.83E-05
7,2,1,4,Short,Horizontal,R,0.033,2.07E-04,0.000487109,-0.000280109,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,2,7.66E-05
8,2,1,1,Short,Horizontal,R,2.045,0.01275636,0.009194611,0.003561749,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,2,9.39E-05
8,2,1,1,Short,Horizontal,L,0.017,1.04E-04,0.009194611,-0.009090611,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,2,0.001800105
8,2,1,1,Short,Vertical,R,4.097,0.024386473,0.009194611,0.015191862,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,2,6.71E-05
8,2,1,1,Short,Vertical,L,4.069,0.025446164,0.009194611,0.016251553,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,2,3.96E-05
8,2,1,1,Short,Diagonal,R,8.092,0.0288555,0.009194611,0.019660889,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,2,2.22E-04
8,2,1,1,Short,Diagonal,L,7.063,0.024486547,0.009194611,0.015291936,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,2,6.98E-05
8,2,1,1,Medium,Horizontal,R,11.036,0.030635587,0.009194611,0.021440976,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,2,2.45E-04
8,2,1,1,Medium,Horizontal,L,11.05,0.03069255,0.009194611,0.021497939,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,2,6.96E-05
8,2,1,1,Medium,Vertical,R,16.082,0.044159827,0.009194611,0.034965216,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,2,0.003075976
8,2,1,1,Medium,Vertical,L,23.088,0.063896869,0.009194611,0.054702258,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,2,7.87E-05
8,2,1,1,Medium,Diagonal,R,18.065,0.038655178,0.009194611,0.029460567,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,2,9.53E-05
8,2,1,1,Medium,Diagonal,L,13.034,0.02888723,0.009194611,0.019692619,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,2,7.23E-05
8,2,1,1,Long,Horizontal,R,15.095,0.026879864,0.009194611,0.017685253,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,2,7.73E-05
8,2,1,1,Long,Horizontal,L,11.078,0.01975919,0.009194611,0.010564579,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,2,7.89E-05
8,2,1,1,Long,Vertical,R,11.001,0.019643108,0.009194611,0.010448497,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,2,1.26E-04
8,2,1,1,Long,Vertical,L,10.004,0.01786383,0.009194611,0.008669219,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,2,6.21E-05
8,2,1,1,Long,Diagonal,R,12.053,0.019042595,0.009194611,0.009847984,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,2,1.33E-04
8,2,1,1,Long,Diagonal,L,16.058,0.02727161,0.009194611,0.018076999,0.003181082,0.005273526,0.005273526,8.75E-04,3.07E-03,2,0.014078707
8,2,2,1,Short,Horizontal,R,0.007,4.48E-05,0.009194611,-0.009149811,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,2,9.31E-05
8,2,2,1,Short,Horizontal,L,0.062,4.49E-04,0.009194611,-0.008745611,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,2,1.01E-04
8,2,2,1,Short,Vertical,R,0.005,2.91E-05,0.009194611,-0.009165511,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,2,1.51E-04
8,2,2,1,Short,Vertical,L,0.04,2.68E-04,0.009194611,-0.008926611,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,2,8.98E-05
8,2,2,1,Short,Diagonal,R,0.017,5.05E-05,0.009194611,-0.009144111,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,2,1.00E-04
8,2,2,1,Short,Diagonal,L,0.038,1.18E-04,0.009194611,-0.009076611,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,2,8.29E-05
8,2,2,1,Medium,Horizontal,R,0.09,2.83E-04,0.009194611,-0.008911611,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,2,9.74E-05
8,2,2,1,Medium,Horizontal,L,0.05,1.32E-04,0.009194611,-0.009062611,0.003181082,0.000875,0.005273526,8.75E-04,3.07E-03,2,9.47E-05
